second_epoch,t_rel,clock,sent,ok,err,p50_ms,p95_ms,max_ms,distinct_pods,pods,max_client_lag_s
1786011798,,18:23:18,6,6,0,115.5,117.9,117.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011799,,18:23:19,6,6,0,112.2,121.7,121.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011800,,18:23:20,6,6,0,114.6,117.3,117.3,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011801,,18:23:21,6,6,0,109.7,114.9,114.9,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011802,,18:23:22,6,6,0,107.7,119.5,119.5,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011803,,18:23:23,6,6,0,109.4,122.8,122.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011804,,18:23:24,6,6,0,122.2,125.9,125.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011805,,18:23:25,6,6,0,127.5,131.1,131.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011806,,18:23:26,6,6,0,131.6,136.1,136.1,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011807,,18:23:27,6,6,0,135.0,137.8,137.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011808,,18:23:28,6,6,0,144.8,145.3,145.3,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011809,,18:23:29,6,6,0,149.1,152.7,152.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011810,,18:23:30,6,6,0,153.7,157.0,157.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011811,,18:23:31,6,6,0,162.0,166.7,166.7,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011812,,18:23:32,6,6,0,165.0,176.2,176.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011813,,18:23:33,6,6,0,173.0,179.5,179.5,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011814,,18:23:34,6,6,0,176.9,181.3,181.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011815,,18:23:35,6,6,0,185.2,194.8,194.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011816,,18:23:36,6,6,0,187.6,194.4,194.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011817,,18:23:37,6,6,0,194.1,211.0,211.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011818,,18:23:38,6,6,0,196.4,208.0,208.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011819,,18:23:39,6,6,0,204.9,212.7,212.7,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011820,,18:23:40,6,6,0,211.6,214.4,214.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011821,,18:23:41,6,6,0,215.6,289.9,289.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011822,,18:23:42,6,6,0,217.6,232.8,232.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011823,,18:23:43,6,6,0,234.1,238.6,238.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011824,,18:23:44,6,6,0,229.6,240.0,240.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011825,,18:23:45,6,6,0,236.7,240.9,240.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011826,,18:23:46,6,6,0,243.0,247.2,247.2,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011827,,18:23:47,6,6,0,244.8,275.5,275.5,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011828,,18:23:48,6,6,0,255.0,278.1,278.1,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011829,,18:23:49,6,6,0,261.0,266.1,266.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011830,,18:23:50,6,6,0,262.4,265.8,265.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011831,,18:23:51,6,6,0,267.3,281.0,281.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011832,,18:23:52,6,6,0,278.2,286.0,286.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011833,,18:23:53,6,6,0,279.3,286.0,286.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011834,,18:23:54,6,6,0,285.8,296.6,296.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011835,,18:23:55,6,6,0,291.9,293.4,293.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011836,,18:23:56,6,6,0,297.1,301.2,301.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011837,,18:23:57,6,6,0,301.6,304.2,304.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011838,,18:23:58,6,6,0,304.6,312.1,312.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011839,,18:23:59,6,6,0,315.2,322.4,322.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011840,,18:24:00,6,6,0,317.6,322.0,322.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011841,,18:24:01,6,6,0,329.2,330.9,330.9,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011842,,18:24:02,6,6,0,329.2,331.7,331.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011843,,18:24:03,6,6,0,332.2,345.0,345.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011844,,18:24:04,6,6,0,345.0,348.3,348.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011845,,18:24:05,6,6,0,344.6,348.6,348.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011846,,18:24:06,6,6,0,350.2,407.8,407.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011847,,18:24:07,6,6,0,360.0,419.7,419.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011848,,18:24:08,6,6,0,362.8,378.2,378.2,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011849,,18:24:09,6,6,0,361.4,379.3,379.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011850,,18:24:10,6,6,0,374.0,416.4,416.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011851,,18:24:11,6,6,0,374.6,380.9,380.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011852,,18:24:12,6,6,0,380.8,388.3,388.3,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011853,,18:24:13,6,6,0,384.0,387.7,387.7,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011854,,18:24:14,6,6,0,393.6,510.0,510.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011855,,18:24:15,6,6,0,398.2,406.6,406.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011856,,18:24:16,6,6,0,407.5,409.4,409.4,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011857,,18:24:17,6,6,0,410.3,414.3,414.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011858,,18:24:18,6,6,0,422.4,491.5,491.5,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011859,,18:24:19,6,6,0,422.6,431.8,431.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011860,,18:24:20,6,6,0,428.4,516.7,516.7,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011861,,18:24:21,6,6,0,433.7,531.3,531.3,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011862,,18:24:22,6,6,0,445.1,628.1,628.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011863,,18:24:23,6,6,0,445.3,542.9,542.9,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011864,,18:24:24,6,6,0,459.3,476.8,476.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011865,,18:24:25,6,6,0,455.1,459.8,459.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011866,,18:24:26,6,6,0,455.6,488.3,488.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011867,,18:24:27,6,6,0,464.4,590.4,590.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011868,,18:24:28,6,6,0,471.9,479.2,479.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011869,,18:24:29,6,6,0,477.7,486.5,486.5,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011870,,18:24:30,6,6,0,484.1,489.0,489.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011871,,18:24:31,6,6,0,484.9,631.9,631.9,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011872,,18:24:32,6,6,0,492.5,630.6,630.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011873,,18:24:33,6,6,0,495.7,501.0,501.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011874,,18:24:34,6,6,0,506.5,673.7,673.7,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011875,,18:24:35,6,6,0,510.8,518.0,518.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011876,,18:24:36,6,6,0,519.6,525.2,525.2,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011877,,18:24:37,6,6,0,525.1,564.3,564.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011878,,18:24:38,6,6,0,535.8,599.2,599.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011879,,18:24:39,6,6,0,538.9,555.6,555.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011880,,18:24:40,6,6,0,542.3,660.8,660.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011881,,18:24:41,6,6,0,581.0,747.2,747.2,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011882,,18:24:42,6,6,0,547.6,586.0,586.0,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011883,,18:24:43,6,6,0,557.5,775.2,775.2,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011884,,18:24:44,6,6,0,562.9,827.3,827.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011885,,18:24:45,6,6,0,658.3,880.2,880.2,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011886,,18:24:46,6,6,0,571.6,773.4,773.4,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011887,,18:24:47,6,6,0,571.4,578.9,578.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011888,,18:24:48,6,6,0,581.0,585.1,585.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011889,,18:24:49,6,6,0,589.2,686.9,686.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011890,,18:24:50,6,6,0,588.9,608.5,608.5,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011891,,18:24:51,6,6,0,846.3,938.6,938.6,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011892,,18:24:52,6,6,0,617.9,1029.2,1029.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011893,,18:24:53,6,6,0,607.6,704.0,704.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011894,,18:24:54,6,6,0,614.7,884.9,884.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011895,,18:24:55,6,6,0,621.5,915.8,915.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011896,,18:24:56,6,6,0,628.8,902.8,902.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011897,,18:24:57,6,6,0,636.7,910.2,910.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011898,,18:24:58,6,6,0,637.0,922.7,922.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011899,,18:24:59,6,6,0,644.6,771.9,771.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011900,,18:25:00,6,6,0,650.8,946.0,946.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011901,,18:25:01,6,6,0,657.2,1092.0,1092.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011902,,18:25:02,6,6,0,658.6,976.4,976.4,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011903,,18:25:03,6,6,0,666.0,1299.4,1299.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011904,,18:25:04,6,6,0,729.1,861.6,861.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011905,,18:25:05,6,6,0,673.5,682.6,682.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011906,,18:25:06,6,6,0,682.5,688.6,688.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011907,,18:25:07,6,6,0,693.3,1192.1,1192.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011908,,18:25:08,6,6,0,696.3,880.1,880.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011909,,18:25:09,6,6,0,703.6,1053.8,1053.8,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011910,,18:25:10,6,6,0,705.5,1240.9,1240.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011911,,18:25:11,6,6,0,710.2,1264.7,1264.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011912,,18:25:12,6,6,0,725.3,828.3,828.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011913,,18:25:13,6,6,0,747.2,1178.9,1178.9,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011914,,18:25:14,6,6,0,931.4,1182.7,1182.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011915,,18:25:15,6,6,0,731.3,1532.7,1532.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011916,,18:25:16,6,6,0,1093.9,1331.6,1331.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011917,,18:25:17,6,6,0,745.9,1222.8,1222.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011918,,18:25:18,6,6,0,748.6,1151.8,1151.8,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011919,,18:25:19,6,6,0,892.1,1159.7,1159.7,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011920,,18:25:20,6,6,0,954.5,1243.6,1243.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011921,,18:25:21,6,6,0,763.1,1175.4,1175.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011922,,18:25:22,6,6,0,768.3,1024.2,1024.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011923,,18:25:23,6,6,0,773.4,1024.1,1024.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011924,,18:25:24,6,6,0,867.7,1482.9,1482.9,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011925,,18:25:25,6,6,0,787.8,1663.6,1663.6,2,order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011926,,18:25:26,6,6,0,789.9,1781.5,1781.5,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011927,,18:25:27,6,6,0,1062.3,1512.7,1512.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011928,,18:25:28,6,6,0,1470.4,1932.7,1932.7,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011929,,18:25:29,6,6,0,812.1,1283.8,1283.8,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x,0.0
1786011930,,18:25:30,6,6,0,1273.2,1767.3,1767.3,1,order-backend-854dc5555d-rrf7x,0.0
1786011931,,18:25:31,6,6,0,816.4,2209.7,2209.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011932,,18:25:32,6,6,0,852.3,2377.2,2377.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-rrf7x|order-backend-854dc5555d-sxd97,0.0
1786011933,,18:25:33,2,2,0,1321.4,1340.0,1340.0,1,order-backend-854dc5555d-qb8r7,0.0
