second_epoch,t_rel,clock,sent,ok,err,p50_ms,p95_ms,max_ms,distinct_pods,pods,max_client_lag_s
1786377582,,23:59:42,41,41,0,108.5,157.8,160.8,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377583,,23:59:43,42,42,0,109.4,169.8,201.6,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377584,,23:59:44,43,43,0,109.8,160.8,166.9,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377585,,23:59:45,42,42,0,109.1,142.5,193.2,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377586,,23:59:46,41,41,0,111.6,180.7,214.7,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377587,,23:59:47,43,43,0,113.2,152.9,157.8,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377588,,23:59:48,41,41,0,141.0,215.4,232.2,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377589,,23:59:49,42,42,0,121.9,254.8,275.9,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377590,,23:59:50,43,43,0,117.5,221.5,279.8,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377591,,23:59:51,42,42,0,111.3,148.9,162.0,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377592,,23:59:52,41,41,0,112.2,200.7,242.9,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377593,,23:59:53,42,42,0,110.7,179.8,264.5,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377594,,23:59:54,43,43,0,157.4,346.2,384.3,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377595,,23:59:55,42,21,21,33.2,169.9,172.3,3,order-backend-6558bf5b47-27hml|order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377596,,23:59:56,42,3,39,4.9,108.3,111.2,2,order-backend-6558bf5b47-7d9hk|order-backend-6558bf5b47-fsbbt,0.0
1786377597,,23:59:57,42,0,42,5.2,11.2,22.6,0,,0.0
1786377598,,23:59:58,41,0,41,5.6,9.4,11.6,0,,0.0
1786377599,,23:59:59,42,0,42,4.6,10.2,15.0,0,,0.0
1786377600,,00:00:00,43,0,43,5.1,12.0,32.8,0,,0.0
1786377601,,00:00:01,41,0,41,4.7,7.6,8.9,0,,0.0
1786377602,,00:00:02,42,0,42,5.1,9.6,13.4,0,,0.0
1786377603,,00:00:03,42,0,42,4.8,9.4,11.5,0,,0.0
1786377604,,00:00:04,42,0,42,5.9,9.8,10.1,0,,0.0
1786377605,,00:00:05,43,0,43,5.4,10.6,12.7,0,,0.0
1786377606,,00:00:06,42,0,42,5.6,8.8,14.7,0,,0.0
1786377607,,00:00:07,42,0,42,6.5,12.3,14.8,0,,0.0
1786377608,,00:00:08,41,0,41,6.0,11.1,20.5,0,,0.0
1786377609,,00:00:09,42,0,42,6.4,11.3,16.4,0,,0.0
1786377610,,00:00:10,42,0,42,6.2,10.2,21.5,0,,0.0
1786377611,,00:00:11,42,0,42,6.7,9.0,9.4,0,,0.0
1786377612,,00:00:12,42,0,42,5.6,9.9,11.4,0,,0.0
1786377613,,00:00:13,42,0,42,5.6,11.0,16.7,0,,0.0
1786377614,,00:00:14,42,0,42,7.3,32.4,72.8,0,,0.0
1786377615,,00:00:15,43,0,43,4.7,22.8,61.0,0,,0.0
1786377616,,00:00:16,42,0,42,4.8,9.2,11.8,0,,0.0
1786377617,,00:00:17,42,0,42,5.7,27.0,45.5,0,,0.0
1786377618,,00:00:18,41,0,41,4.6,7.5,8.4,0,,0.0
1786377619,,00:00:19,43,0,43,4.2,9.1,11.0,0,,0.0
1786377620,,00:00:20,41,0,41,5.3,12.1,34.7,0,,0.0
1786377621,,00:00:21,42,0,42,5.8,117.6,162.7,0,,0.0
1786377622,,00:00:22,42,0,42,5.4,13.5,23.3,0,,0.0
1786377623,,00:00:23,42,0,42,5.0,9.8,13.6,0,,0.0
1786377624,,00:00:24,42,0,42,4.3,8.0,10.3,0,,0.0
1786377625,,00:00:25,43,0,43,5.8,34.2,93.8,0,,0.0
1786377626,,00:00:26,41,0,41,4.8,15.5,19.6,0,,0.0
1786377627,,00:00:27,43,0,43,4.3,6.7,10.3,0,,0.0
1786377628,,00:00:28,42,0,42,5.9,12.7,18.2,0,,0.0
1786377629,,00:00:29,42,0,42,4.8,9.6,15.2,0,,0.0
1786377630,,00:00:30,41,0,41,5.6,13.7,30.0,0,,0.0
1786377631,,00:00:31,43,0,43,4.1,9.2,23.7,0,,0.0
1786377632,,00:00:32,41,0,41,4.9,10.1,14.5,0,,0.0
1786377633,,00:00:33,42,0,42,6.1,9.3,11.1,0,,0.0
1786377634,,00:00:34,43,0,43,5.2,9.0,13.6,0,,0.0
1786377635,,00:00:35,41,0,41,5.9,10.0,27.0,0,,0.0
1786377636,,00:00:36,43,0,43,5.2,10.2,18.5,0,,0.0
1786377637,,00:00:37,41,0,41,4.8,11.8,16.5,0,,0.0
1786377638,,00:00:38,42,0,42,4.8,8.8,9.6,0,,0.0
1786377639,,00:00:39,42,0,42,6.2,13.1,21.7,0,,0.0
1786377640,,00:00:40,42,0,42,4.4,6.9,7.3,0,,0.0
1786377641,,00:00:41,42,0,42,5.7,11.5,17.8,0,,0.0
1786377642,,00:00:42,42,0,42,6.0,10.2,18.6,0,,0.0
1786377643,,00:00:43,43,0,43,6.8,9.8,10.9,0,,0.0
1786377644,,00:00:44,41,0,41,5.4,10.5,12.6,0,,0.0
1786377645,,00:00:45,42,0,42,4.5,7.7,23.5,0,,0.0
1786377646,,00:00:46,43,0,43,5.7,11.9,15.5,0,,0.0
1786377647,,00:00:47,35,0,35,5.3,8.9,9.2,0,,0.0
