second_epoch,t_rel,clock,sent,ok,err,p50_ms,p95_ms,max_ms,distinct_pods,pods,max_client_lag_s
1785906356,11.0,13:05:56,42,42,0,753.1,1560.8,1593.8,2,order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906357,12.0,13:05:57,42,42,0,969.9,1478.2,1499.0,2,order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906358,13.0,13:05:58,42,42,0,1196.6,1452.0,1461.2,2,order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906359,14.0,13:05:59,42,42,0,1490.8,1740.2,1767.3,2,order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906360,15.0,13:06:00,42,41,1,1094.4,1803.8,1843.6,2,order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906361,16.0,13:06:01,42,41,1,1221.6,1699.6,3446.6,2,order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906362,17.0,13:06:02,42,42,0,1607.3,1842.8,2633.4,2,order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906363,18.0,13:06:03,42,42,0,1375.8,1832.9,1850.0,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906364,19.0,13:06:04,42,41,1,1300.9,1729.9,1795.9,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906365,20.0,13:06:05,42,42,0,862.2,1482.8,2347.8,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906366,21.0,13:06:06,42,42,0,377.0,1309.0,1348.3,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906367,22.0,13:06:07,42,42,0,153.0,1104.9,1219.9,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906368,23.0,13:06:08,42,42,0,163.9,745.2,852.9,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906369,24.0,13:06:09,42,42,0,180.3,631.9,659.0,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906370,25.0,13:06:10,42,42,0,195.5,355.1,373.4,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906371,26.0,13:06:11,42,41,1,142.4,346.2,399.9,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.01
1785906372,27.0,13:06:12,42,42,0,112.5,159.6,202.8,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906373,28.0,13:06:13,42,42,0,378.6,638.5,673.9,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906374,29.0,13:06:14,42,42,0,272.6,378.5,479.6,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906375,30.0,13:06:15,42,42,0,135.0,239.6,262.7,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906376,31.0,13:06:16,42,42,0,123.5,296.7,337.1,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906377,32.0,13:06:17,42,42,0,126.2,247.7,275.9,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906378,33.0,13:06:18,42,42,0,112.2,170.4,197.1,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906379,34.0,13:06:19,42,42,0,116.7,207.9,236.1,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906380,35.0,13:06:20,42,41,1,141.0,211.7,228.3,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906381,36.0,13:06:21,42,42,0,113.8,195.7,253.1,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906382,37.0,13:06:22,42,42,0,136.4,220.0,229.1,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906383,38.0,13:06:23,42,42,0,110.5,174.1,203.9,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906384,39.0,13:06:24,42,42,0,165.0,303.4,351.6,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906385,40.0,13:06:25,42,42,0,136.0,223.0,245.7,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906386,41.0,13:06:26,42,42,0,110.7,161.6,171.2,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906387,42.0,13:06:27,42,42,0,111.9,218.7,255.5,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906388,43.0,13:06:28,42,42,0,116.8,226.6,247.0,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906389,44.0,13:06:29,42,42,0,115.5,198.7,252.3,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906390,45.0,13:06:30,42,42,0,123.9,173.3,197.1,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906391,46.0,13:06:31,42,42,0,112.8,185.7,195.5,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906392,47.0,13:06:32,42,42,0,114.8,170.6,224.1,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906393,48.0,13:06:33,42,41,1,116.8,210.3,253.7,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906394,49.0,13:06:34,42,42,0,117.0,266.0,297.2,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906395,50.0,13:06:35,42,42,0,122.5,318.9,356.4,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906396,51.0,13:06:36,42,42,0,119.6,189.4,208.6,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906397,52.0,13:06:37,42,42,0,113.6,173.5,197.3,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906398,53.0,13:06:38,42,42,0,113.2,292.9,336.8,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906399,54.0,13:06:39,42,42,0,117.2,171.5,231.6,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906400,55.0,13:06:40,42,42,0,112.6,194.3,197.2,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906401,56.0,13:06:41,42,42,0,120.7,189.4,204.9,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906402,57.0,13:06:42,42,41,1,123.9,212.5,229.5,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906403,58.0,13:06:43,42,41,1,116.5,249.1,293.7,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
1785906404,59.0,13:06:44,22,22,0,119.0,212.8,215.2,3,order-backend-7d669fd9d4-56dv9|order-backend-7d669fd9d4-6s49c|order-backend-7d669fd9d4-f7dcc,0.0
