second_epoch,t_rel,clock,sent,ok,err,p50_ms,p95_ms,max_ms,distinct_pods,pods,max_client_lag_s
1785219538,-49.0,14:18:58,42,42,0,111.8,162.9,199.8,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219539,-48.0,14:18:59,42,42,0,110.9,166.7,169.8,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219540,-47.0,14:19:00,42,42,0,115.6,173.6,200.9,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219541,-46.0,14:19:01,42,41,1,113.1,171.6,198.5,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219542,-45.0,14:19:02,42,42,0,111.4,164.8,189.9,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219543,-44.0,14:19:03,42,42,0,108.3,157.9,162.7,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219544,-43.0,14:19:04,42,42,0,108.2,165.8,212.0,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219545,-42.0,14:19:05,42,42,0,108.9,223.1,255.0,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219546,-41.0,14:19:06,42,42,0,168.1,270.8,304.8,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219547,-40.0,14:19:07,42,42,0,167.7,307.4,315.4,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219548,-39.0,14:19:08,43,43,0,112.2,254.7,276.9,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219549,-38.0,14:19:09,42,42,0,111.6,193.0,201.6,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219550,-37.0,14:19:10,41,41,0,108.1,162.2,165.7,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219551,-36.0,14:19:11,42,42,0,115.4,196.4,216.9,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219552,-35.0,14:19:12,42,42,0,112.6,186.7,201.4,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219553,-34.0,14:19:13,43,43,0,112.6,206.7,229.6,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219554,-33.0,14:19:14,41,41,0,111.4,177.2,201.4,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219555,-32.0,14:19:15,42,42,0,111.4,198.1,226.1,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219556,-31.0,14:19:16,42,42,0,114.7,200.8,205.9,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219557,-30.0,14:19:17,43,43,0,109.9,191.8,195.8,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219558,-29.0,14:19:18,42,42,0,123.2,331.3,384.9,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219559,-28.0,14:19:19,42,40,2,112.9,167.1,173.1,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219560,-27.0,14:19:20,41,41,0,156.0,292.6,306.0,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219561,-26.0,14:19:21,42,42,0,123.0,257.0,280.0,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219562,-25.0,14:19:22,43,43,0,161.0,293.6,314.2,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219563,-24.0,14:19:23,41,41,0,118.3,212.4,222.6,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219564,-23.0,14:19:24,42,42,0,128.4,174.5,193.2,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219565,-22.0,14:19:25,43,43,0,110.8,166.0,197.1,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219566,-21.0,14:19:26,41,41,0,195.8,314.7,330.9,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219567,-20.0,14:19:27,43,43,0,126.4,225.3,272.0,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219568,-19.0,14:19:28,41,41,0,110.0,164.3,177.4,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219569,-18.0,14:19:29,43,43,0,109.5,169.6,206.4,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219570,-17.0,14:19:30,41,41,0,109.6,164.3,193.3,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219571,-16.0,14:19:31,43,43,0,119.8,206.5,222.3,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219572,-15.0,14:19:32,42,42,0,115.1,187.1,228.3,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219573,-14.0,14:19:33,41,41,0,167.6,354.8,376.4,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219574,-13.0,14:19:34,42,42,0,112.2,234.7,272.3,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219575,-12.0,14:19:35,42,42,0,136.4,189.7,211.9,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219576,-11.0,14:19:36,43,43,0,112.0,194.2,200.3,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219577,-10.0,14:19:37,41,41,0,109.7,247.2,380.3,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219578,-9.0,14:19:38,42,42,0,123.6,282.2,317.5,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219579,-8.0,14:19:39,42,42,0,141.2,188.4,192.3,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219580,-7.0,14:19:40,43,42,1,116.3,216.4,265.2,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219581,-6.0,14:19:41,41,41,0,114.1,187.0,204.4,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219582,-5.0,14:19:42,42,42,0,113.8,171.8,200.9,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219583,-4.0,14:19:43,42,42,0,112.4,174.1,190.0,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219584,-3.0,14:19:44,42,42,0,113.2,198.2,220.4,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219585,-2.0,14:19:45,42,42,0,138.9,262.3,287.7,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219586,-1.0,14:19:46,42,42,0,107.9,159.3,178.8,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.0
1785219587,0.0,14:19:47,42,27,15,114.1,5039.6,5044.2,3,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6|order-backend-5b858764c9-ztbd2,0.02
1785219588,1.0,14:19:48,43,30,13,131.8,5014.2,5020.5,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.01
1785219589,2.0,14:19:49,41,30,11,141.1,5015.1,5064.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219590,3.0,14:19:50,43,28,15,186.7,5016.8,5018.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219591,4.0,14:19:51,42,29,13,153.5,5014.6,5018.8,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219592,5.0,14:19:52,41,31,10,152.0,5015.3,5016.2,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219593,6.0,14:19:53,42,24,18,137.4,5014.0,5016.1,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219594,7.0,14:19:54,43,33,10,138.6,5016.1,5017.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219595,8.0,14:19:55,41,25,16,172.4,5017.2,5021.0,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219596,9.0,14:19:56,42,30,12,195.1,5014.0,5016.3,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219597,10.0,14:19:57,42,31,11,201.7,5013.7,5025.0,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219598,11.0,14:19:58,42,31,11,175.0,5014.4,5017.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219599,12.0,14:19:59,43,29,14,140.8,5014.8,5017.3,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219600,13.0,14:20:00,41,30,11,149.6,5014.6,5019.7,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219601,14.0,14:20:01,43,28,15,141.9,5017.2,5020.4,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219602,15.0,14:20:02,41,31,10,165.6,5013.5,5016.2,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219603,16.0,14:20:03,43,31,12,137.7,5013.5,5015.8,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219604,17.0,14:20:04,42,27,15,244.8,5017.1,5019.7,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219605,18.0,14:20:05,42,27,15,116.8,5013.8,5018.2,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219606,19.0,14:20:06,41,22,19,165.6,5042.8,5354.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219607,20.0,14:20:07,43,26,17,164.9,5069.7,5215.3,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219608,21.0,14:20:08,41,28,13,118.9,5013.1,5016.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219609,22.0,14:20:09,43,34,9,150.4,5018.8,5023.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219610,23.0,14:20:10,41,26,15,174.3,5013.6,5016.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219611,24.0,14:20:11,42,26,16,530.6,5023.6,5050.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219612,25.0,14:20:12,42,27,15,569.5,5046.3,5179.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219613,26.0,14:20:13,42,31,11,179.7,5014.5,5022.2,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219614,27.0,14:20:14,42,25,17,189.1,5014.6,5021.7,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219615,28.0,14:20:15,42,31,11,163.5,5013.5,5014.2,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219616,29.0,14:20:16,42,33,9,138.9,5011.6,5017.5,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219617,30.0,14:20:17,43,33,10,153.6,5026.3,5044.8,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219618,31.0,14:20:18,42,28,14,165.0,5017.7,5042.7,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219619,32.0,14:20:19,42,26,16,122.3,5017.6,5021.3,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219620,33.0,14:20:20,42,22,20,134.2,5018.1,5022.8,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219621,34.0,14:20:21,41,21,20,146.4,5018.2,5023.5,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219622,35.0,14:20:22,42,28,14,146.1,5024.9,5032.0,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219623,36.0,14:20:23,42,21,21,150.0,5015.7,5019.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219624,37.0,14:20:24,43,32,11,141.1,5014.5,5018.4,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219625,38.0,14:20:25,42,25,17,115.4,5016.4,5021.4,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219626,39.0,14:20:26,41,22,19,165.8,5016.5,5022.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219627,40.0,14:20:27,42,28,14,141.4,5016.3,5022.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219628,41.0,14:20:28,42,31,11,149.6,5013.9,5014.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219629,42.0,14:20:29,42,33,9,119.3,5023.4,5059.4,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219630,43.0,14:20:30,42,30,12,118.4,5014.3,5017.8,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219631,44.0,14:20:31,42,21,21,145.0,5017.5,5019.7,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219632,45.0,14:20:32,42,27,15,114.9,5016.2,5021.5,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219633,46.0,14:20:33,43,31,12,121.0,5018.2,5051.1,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219634,47.0,14:20:34,41,20,21,284.3,5090.1,5162.2,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219635,48.0,14:20:35,43,27,16,164.3,5052.2,5133.5,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219636,49.0,14:20:36,42,31,11,189.0,5012.5,5012.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219637,50.0,14:20:37,41,26,15,149.3,5016.2,5019.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219638,51.0,14:20:38,43,38,5,181.3,5022.5,5031.0,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219639,52.0,14:20:39,41,38,3,240.8,523.7,5015.2,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219640,53.0,14:20:40,42,38,4,367.2,511.6,5022.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219641,54.0,14:20:41,42,41,1,322.1,421.5,5018.5,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219642,55.0,14:20:42,42,37,5,462.3,5015.2,5016.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219643,56.0,14:20:43,42,41,1,279.4,704.9,779.7,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219644,57.0,14:20:44,42,42,0,510.4,718.6,747.0,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219645,58.0,14:20:45,43,37,6,527.1,5017.0,5036.0,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219646,59.0,14:20:46,42,32,10,352.7,5013.5,5023.1,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219647,60.0,14:20:47,41,36,5,269.3,5012.5,5015.2,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219648,61.0,14:20:48,43,31,12,163.8,5016.7,5028.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219649,62.0,14:20:49,42,37,5,163.5,5008.2,5011.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219650,63.0,14:20:50,41,38,3,171.2,3857.3,5015.5,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219651,64.0,14:20:51,42,36,6,174.0,5016.7,5020.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219652,65.0,14:20:52,43,39,4,181.8,5013.9,5216.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219653,66.0,14:20:53,41,37,4,346.5,5013.4,5017.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219654,67.0,14:20:54,42,36,6,310.9,5009.5,5010.5,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219655,68.0,14:20:55,42,35,7,181.1,5014.4,5022.4,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219656,69.0,14:20:56,42,32,10,219.3,5015.3,5073.9,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219657,70.0,14:20:57,43,36,7,286.5,5012.4,5053.4,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219658,71.0,14:20:58,41,39,2,257.8,598.1,5023.1,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219659,72.0,14:20:59,42,41,1,381.2,483.9,5028.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219660,73.0,14:21:00,42,42,0,425.4,522.3,565.1,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219661,74.0,14:21:01,42,41,1,514.6,736.4,4912.3,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219662,75.0,14:21:02,43,40,3,556.6,662.1,4388.7,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219663,76.0,14:21:03,41,41,0,667.1,838.8,866.4,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219664,77.0,14:21:04,42,42,0,893.4,1004.0,1066.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219665,78.0,14:21:05,42,42,0,495.8,1082.4,1161.1,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219666,79.0,14:21:06,43,43,0,1055.0,1327.6,2334.5,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219667,80.0,14:21:07,41,41,0,430.9,1367.0,1394.6,2,order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219668,81.0,14:21:08,43,43,0,342.8,1247.6,1349.4,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219669,82.0,14:21:09,41,38,3,171.6,2877.3,3116.1,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219670,83.0,14:21:10,43,37,6,153.2,5011.1,5027.8,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219671,84.0,14:21:11,41,33,8,117.9,5012.2,5013.7,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219672,85.0,14:21:12,42,33,9,115.5,5015.1,5016.5,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219673,86.0,14:21:13,42,34,8,110.7,5013.2,5026.3,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219674,87.0,14:21:14,43,38,5,112.7,5012.0,5013.9,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219675,88.0,14:21:15,42,39,3,114.3,5008.4,5015.7,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219676,89.0,14:21:16,41,39,2,113.5,210.1,5010.9,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219677,90.0,14:21:17,42,42,0,113.6,232.1,265.3,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219678,91.0,14:21:18,43,41,2,111.4,201.6,5013.8,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219679,92.0,14:21:19,41,37,4,114.3,5011.8,5017.6,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219680,93.0,14:21:20,43,38,5,151.9,5012.5,5015.2,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219681,94.0,14:21:21,41,40,1,111.8,197.3,5015.7,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219682,95.0,14:21:22,43,40,3,113.9,2874.4,5016.6,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219683,96.0,14:21:23,41,41,0,110.3,165.1,176.4,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219684,97.0,14:21:24,42,42,0,118.1,215.3,254.3,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219685,98.0,14:21:25,42,42,0,128.4,321.8,372.4,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219686,99.0,14:21:26,42,42,0,125.0,418.5,455.9,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
1785219687,100.0,14:21:27,42,42,0,109.2,203.2,235.3,3,order-backend-5b858764c9-2ffkn|order-backend-5b858764c9-9zjd9|order-backend-5b858764c9-h7tt6,0.0
