second_epoch,t_rel,clock,sent,ok,err,p50_ms,p95_ms,max_ms,distinct_pods,pods,max_client_lag_s
1786437839,,16:43:59,6,6,0,119.9,128.4,128.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437840,,16:44:00,6,6,0,126.0,131.9,131.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437841,,16:44:01,6,6,0,131.4,150.2,150.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437842,,16:44:02,6,6,0,141.4,144.6,144.6,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437843,,16:44:03,6,6,0,142.9,157.4,157.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437844,,16:44:04,6,6,0,156.3,162.4,162.4,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8,0.0
1786437845,,16:44:05,6,6,0,159.1,168.2,168.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437846,,16:44:06,6,6,0,159.4,178.7,178.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437847,,16:44:07,6,6,0,175.3,203.4,203.4,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8,0.0
1786437848,,16:44:08,6,6,0,176.6,198.7,198.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437849,,16:44:09,6,6,0,175.9,185.6,185.6,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437850,,16:44:10,6,6,0,189.5,195.5,195.5,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437851,,16:44:11,6,6,0,186.6,195.6,195.6,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437852,,16:44:12,6,6,0,197.0,205.7,205.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437853,,16:44:13,6,6,0,200.5,207.2,207.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437854,,16:44:14,6,6,0,210.1,218.2,218.2,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8,0.0
1786437855,,16:44:15,6,6,0,211.4,216.6,216.6,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437856,,16:44:16,6,6,0,221.3,233.3,233.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437857,,16:44:17,6,6,0,222.7,236.2,236.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437858,,16:44:18,6,6,0,232.8,243.4,243.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437859,,16:44:19,6,6,0,234.9,239.0,239.0,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437860,,16:44:20,6,6,0,242.8,251.9,251.9,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8,0.0
1786437861,,16:44:21,6,6,0,243.2,251.4,251.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437862,,16:44:22,6,6,0,254.2,262.9,262.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437863,,16:44:23,6,6,0,255.1,263.4,263.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437864,,16:44:24,6,6,0,262.7,273.7,273.7,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437865,,16:44:25,6,6,0,265.9,269.0,269.0,2,order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437866,,16:44:26,6,6,0,276.8,289.7,289.7,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437867,,16:44:27,6,6,0,280.6,300.1,300.1,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437868,,16:44:28,6,6,0,286.6,292.4,292.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437869,,16:44:29,6,6,0,287.3,300.8,300.8,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437870,,16:44:30,6,6,0,300.9,320.9,320.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437871,,16:44:31,6,6,0,303.6,310.5,310.5,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437872,,16:44:32,6,6,0,305.3,329.1,329.1,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437873,,16:44:33,6,6,0,312.3,317.3,317.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437874,,16:44:34,6,6,0,315.5,321.2,321.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437875,,16:44:35,6,6,0,321.1,332.5,332.5,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437876,,16:44:36,6,6,0,328.5,341.3,341.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437877,,16:44:37,6,6,0,332.6,345.7,345.7,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437878,,16:44:38,6,6,0,344.8,670.5,670.5,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437879,,16:44:39,6,6,0,346.4,365.2,365.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437880,,16:44:40,6,6,0,346.6,357.7,357.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437881,,16:44:41,6,6,0,353.5,359.9,359.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437882,,16:44:42,6,6,0,355.8,376.9,376.9,2,order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437883,,16:44:43,6,6,0,362.0,579.5,579.5,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437884,,16:44:44,6,6,0,427.4,643.5,643.5,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8,0.0
1786437885,,16:44:45,6,6,0,378.8,456.7,456.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437886,,16:44:46,6,6,0,515.4,766.2,766.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437887,,16:44:47,6,6,0,411.0,656.4,656.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437888,,16:44:48,6,6,0,391.7,401.2,401.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437889,,16:44:49,6,6,0,391.1,395.5,395.5,2,order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437890,,16:44:50,6,6,0,397.2,406.4,406.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437891,,16:44:51,6,6,0,408.3,411.9,411.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437892,,16:44:52,6,6,0,413.8,547.5,547.5,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8,0.0
1786437893,,16:44:53,6,6,0,466.8,621.7,621.7,2,order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437894,,16:44:54,6,6,0,424.2,490.2,490.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437895,,16:44:55,6,6,0,430.4,432.7,432.7,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437896,,16:44:56,6,6,0,433.5,441.3,441.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437897,,16:44:57,6,6,0,442.5,464.3,464.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437898,,16:44:58,6,6,0,445.5,453.0,453.0,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437899,,16:44:59,6,6,0,449.6,455.3,455.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437900,,16:45:00,6,6,0,459.5,465.6,465.6,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437901,,16:45:01,6,6,0,469.6,598.0,598.0,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437902,,16:45:02,6,6,0,468.6,590.7,590.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437903,,16:45:03,6,6,0,472.9,506.0,506.0,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437904,,16:45:04,6,6,0,483.1,608.7,608.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437905,,16:45:05,6,6,0,481.4,623.2,623.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437906,,16:45:06,6,6,0,491.7,598.4,598.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437907,,16:45:07,6,6,0,491.9,643.1,643.1,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437908,,16:45:08,6,6,0,504.9,800.9,800.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437909,,16:45:09,6,6,0,505.1,520.1,520.1,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437910,,16:45:10,6,6,0,513.1,526.6,526.6,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437911,,16:45:11,6,6,0,516.2,534.3,534.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437912,,16:45:12,6,6,0,521.4,709.3,709.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437913,,16:45:13,6,6,0,747.5,1076.7,1076.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437914,,16:45:14,6,6,0,536.4,724.9,724.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437915,,16:45:15,6,6,0,540.1,547.1,547.1,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437916,,16:45:16,6,6,0,544.2,568.7,568.7,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437917,,16:45:17,6,6,0,549.9,561.2,561.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437918,,16:45:18,6,6,0,559.3,776.1,776.1,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437919,,16:45:19,6,6,0,562.1,570.4,570.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437920,,16:45:20,6,6,0,570.0,622.8,622.8,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437921,,16:45:21,6,6,0,579.1,803.3,803.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437922,,16:45:22,6,6,0,575.5,636.8,636.8,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437923,,16:45:23,6,6,0,639.7,878.9,878.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437924,,16:45:24,6,6,0,588.6,675.8,675.8,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437925,,16:45:25,6,6,0,588.1,615.4,615.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437926,,16:45:26,6,6,0,599.4,680.6,680.6,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437927,,16:45:27,6,6,0,602.5,606.4,606.4,2,order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437928,,16:45:28,6,6,0,611.2,885.0,885.0,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437929,,16:45:29,6,6,0,615.2,819.3,819.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437930,,16:45:30,6,6,0,630.8,1208.3,1208.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437931,,16:45:31,6,6,0,624.3,825.7,825.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437932,,16:45:32,6,6,0,638.3,1022.9,1022.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437933,,16:45:33,6,6,0,636.2,975.1,975.1,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8,0.0
1786437934,,16:45:34,6,6,0,640.8,931.2,931.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437935,,16:45:35,6,6,0,645.5,649.7,649.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437936,,16:45:36,6,6,0,654.7,947.1,947.1,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437937,,16:45:37,6,6,0,658.9,977.6,977.6,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437938,,16:45:38,6,6,0,665.3,978.9,978.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437939,,16:45:39,6,6,0,668.8,834.4,834.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437940,,16:45:40,6,6,0,680.7,1166.0,1166.0,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437941,,16:45:41,6,6,0,682.3,1015.3,1015.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437942,,16:45:42,6,6,0,714.0,1022.2,1022.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437943,,16:45:43,6,6,0,689.2,1046.5,1046.5,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437944,,16:45:44,6,6,0,697.2,887.3,887.3,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8,0.0
1786437945,,16:45:45,6,6,0,712.5,1065.5,1065.5,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437946,,16:45:46,6,6,0,749.6,939.2,939.2,2,order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437947,,16:45:47,6,6,0,730.3,764.9,764.9,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437948,,16:45:48,6,6,0,718.0,724.5,724.5,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437949,,16:45:49,6,6,0,755.7,1138.2,1138.2,2,order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437950,,16:45:50,6,6,0,734.9,1190.4,1190.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437951,,16:45:51,6,6,0,911.2,1309.4,1309.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437952,,16:45:52,6,6,0,1144.5,1551.0,1551.0,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437953,,16:45:53,6,6,0,745.5,1792.6,1792.6,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437954,,16:45:54,6,6,0,754.4,1546.4,1546.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437955,,16:45:55,6,6,0,757.7,1242.9,1242.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437956,,16:45:56,6,6,0,773.3,1155.2,1155.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437957,,16:45:57,6,6,0,772.7,1281.9,1281.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437958,,16:45:58,6,6,0,778.0,1131.8,1131.8,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437959,,16:45:59,6,6,0,1044.1,1672.8,1672.8,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437960,,16:46:00,6,6,0,787.3,1785.0,1785.0,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437961,,16:46:01,6,6,0,793.8,1561.1,1561.1,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437962,,16:46:02,6,6,0,1028.5,1484.3,1484.3,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437963,,16:46:03,6,6,0,929.7,1607.7,1607.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437964,,16:46:04,6,6,0,1234.1,1414.2,1414.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437965,,16:46:05,6,6,0,1039.9,1202.0,1202.0,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437966,,16:46:06,6,6,0,1014.5,1635.0,1635.0,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437967,,16:46:07,6,6,0,1124.8,1650.6,1650.6,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437968,,16:46:08,6,6,0,1297.5,1797.7,1797.7,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437969,,16:46:09,6,6,0,980.0,1794.0,1794.0,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437970,,16:46:10,6,6,0,992.2,1796.8,1796.8,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437971,,16:46:11,6,6,0,856.1,1481.1,1481.1,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437972,,16:46:12,6,6,0,995.8,1488.2,1488.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437973,,16:46:13,6,6,0,860.2,1329.0,1329.0,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437974,,16:46:14,6,6,0,1220.2,1765.8,1765.8,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437975,,16:46:15,6,6,0,865.4,1797.4,1797.4,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437976,,16:46:16,6,6,0,1252.0,2182.3,2182.3,2,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-pmcs9,0.0
1786437977,,16:46:17,6,6,0,1725.5,1876.2,1876.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437978,,16:46:18,6,6,0,2091.9,2494.2,2494.2,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437979,,16:46:19,6,6,0,1205.2,2870.9,2870.9,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
1786437980,,16:46:20,6,6,0,1431.5,1934.6,1934.6,3,order-backend-54d8876f9-5d9fc|order-backend-54d8876f9-9x9c8|order-backend-54d8876f9-pmcs9,0.0
